failed_attempts_5m,ip_reputation_score,velocity_kmh,is_tor_or_vpn,country_mismatch,hour_anomaly_score,device_trust_score,is_compromised
0,0.0435,3.02,0,0,0.5544,0.8194,0
0,0.0556,57.72,0,0,0.0949,0.9542,0
0,0.073,15.21,0,0,0.2241,0.9764,0
0,0.0598,12.4,0,0,0.1343,0.8288,0
4,0.8659,2145.28,1,0,0.5007,0.1539,1
1,0.0922,33.0,0,0,0.0851,0.999,0
16,0.7992,3037.48,1,0,0.6606,0.2867,1
0,0.1491,2.64,0,0,0.0572,0.8203,0
1,0.0634,1.18,0,0,0.0924,0.9024,0
11,0.598,25.06,1,0,0.6626,0.1226,1
5,0.6871,1579.72,1,0,0.3946,0.2541,1
1,0.0576,0.23,0,0,0.0033,0.9598,0
0,0.1736,3.53,0,0,0.0266,0.7423,0
0,0.1201,2.4,0,0,0.0468,0.9636,0
1,0.2037,34.62,0,0,0.1539,0.8357,0
1,0.0837,76.15,0,0,0.3347,0.9001,0
0,0.1244,3.42,0,0,0.2396,0.759,0
0,0.0622,54.8,0,0,0.0546,0.8971,0
0,0.1244,52.4,0,0,0.2234,0.6759,0
1,0.0672,12.41,0,0,0.045,0.9108,0
10,0.7748,1.15,1,0,0.3836,0.3328,1
1,0.0827,13.08,0,0,0.2065,0.9033,0
0,0.2072,8.65,0,0,0.2585,0.8724,0
0,0.1467,53.56,0,0,0.2219,0.9893,0
0,0.1948,39.65,0,0,0.0429,0.8789,0
0,0.1114,12.0,0,0,0.1095,0.9396,0
1,0.0748,16.12,0,0,0.4618,0.9922,0
0,0.0086,44.37,0,0,0.2828,0.9892,0
0,0.0051,12.35,0,0,0.1963,0.9849,0
1,0.2126,38.86,0,0,0.0053,0.6678,0
1,0.0562,53.55,0,0,0.1186,0.7975,0
0,0.3172,17.21,0,1,0.0329,0.7933,0
1,0.0337,7.31,0,0,0.0807,0.743,0
1,0.1886,43.55,0,0,0.045,0.7335,0
0,0.0302,35.47,0,0,0.3808,0.7444,0
9,0.7783,227.53,1,0,0.562,0.1684,1
0,0.0759,67.67,0,0,0.1004,0.9044,0
0,0.213,1.8,0,0,0.3408,0.993,0
0,0.2377,0.05,0,0,0.3338,0.9743,0
1,0.0488,43.17,0,0,0.0856,0.9553,0
1,0.1235,24.14,0,1,0.4051,0.8989,0
1,0.0117,6.99,0,0,0.07,0.6831,0
0,0.1727,15.34,0,0,0.3179,0.6755,0
1,0.1131,0.12,1,0,0.1198,0.8294,0
1,0.2035,47.38,0,0,0.3624,0.695,0
13,0.7724,7.33,1,1,0.4767,0.0075,1
0,0.0762,31.15,0,0,0.0332,0.6334,0
1,0.0509,5.51,0,0,0.1556,0.6398,0
0,0.0478,8.41,0,0,0.1265,0.8681,0
2,0.0619,14.76,0,0,0.081,0.9678,0
0,0.0863,8.23,1,0,0.0618,0.8447,0
0,0.1662,11.65,0,0,0.1402,0.987,0
1,0.1603,17.11,0,0,0.1351,0.9539,0
8,0.865,54.88,1,1,0.8334,0.1615,1
0,0.0126,14.37,0,0,0.0529,0.7436,0
1,0.0311,28.46,0,0,0.0543,0.8744,0
0,0.0869,26.21,0,0,0.1573,0.9092,0
0,0.1972,61.66,0,0,0.1324,0.9237,0
1,0.1468,17.75,0,0,0.1382,0.9503,0
0,0.1755,22.95,0,0,0.0565,0.8914,0
0,0.3519,29.21,0,0,0.367,0.8737,0
0,0.0978,5.54,0,0,0.1306,0.6819,0
14,0.6986,11.17,1,1,0.8875,0.2213,1
0,0.0819,93.74,0,0,0.0221,0.6791,0
2,0.3374,20.53,0,0,0.063,0.9832,0
1,0.0714,5.89,0,0,0.1423,0.8754,0
1,0.1493,21.68,0,0,0.1402,0.9029,0
0,0.0344,51.41,0,0,0.3022,0.9063,0
0,0.0806,0.95,0,0,0.1417,0.9526,0
0,0.1414,80.7,0,0,0.1177,0.8636,0
0,0.0727,4.05,0,1,0.0797,0.5922,0
1,0.1116,53.89,0,0,0.2432,0.9381,0
1,0.05,122.5,0,1,0.219,0.7755,0
7,0.5655,1464.24,1,1,0.5249,0.0383,1
0,0.0356,9.08,0,0,0.6737,0.932,0
1,0.1529,43.68,0,0,0.0149,0.9205,0
3,0.8264,1748.21,1,0,0.6952,0.314,1
0,0.051,112.76,0,0,0.0882,0.761,0
0,0.0601,114.62,0,0,0.496,0.8999,0
0,0.0147,20.46,0,0,0.1983,0.8776,0
0,0.0379,24.23,0,0,0.0391,0.8306,0
1,0.0724,60.36,0,0,0.0846,0.9348,0
0,0.1427,20.28,0,0,0.0987,0.8155,0
7,0.8432,2830.7,0,0,0.6782,0.2338,1
1,0.1325,22.12,1,0,0.1077,0.8989,0
4,0.7641,2501.07,0,0,0.8765,0.156,1
0,0.265,22.19,0,0,0.0318,0.7465,0
0,0.0379,37.57,0,0,0.0928,0.6541,0
0,0.0733,2.59,0,0,0.1151,0.5981,0
0,0.1851,10.61,0,0,0.295,0.8513,0
2,0.0256,11.53,0,0,0.0212,0.8839,0
0,0.0629,18.84,0,1,0.2604,0.8451,0
0,0.1198,79.03,0,0,0.1135,0.7261,0
0,0.1484,226.45,0,0,0.114,0.867,0
2,0.1514,0.23,0,0,0.025,0.8993,0
1,0.0053,69.16,0,0,0.0618,0.7505,0
0,0.016,4.12,0,0,0.2371,0.8001,0
1,0.3652,18.59,0,0,0.3236,0.7757,0
0,0.0286,3.93,0,0,0.0396,0.9751,0
1,0.1104,30.08,0,0,0.0985,0.8223,0
6,0.9214,30.56,1,0,0.8221,0.3435,1
1,0.0291,24.82,0,0,0.341,0.6177,0
4,0.8586,25.93,0,1,0.7009,0.3392,1
11,0.8896,2147.91,1,0,0.5705,0.5945,1
1,0.1617,13.93,0,0,0.2155,0.8189,0
15,0.8217,2462.69,0,1,0.4862,0.2109,1
0,0.018,27.19,0,0,0.1984,0.7972,0
0,0.0538,25.36,0,0,0.0569,0.8952,0
0,0.0835,3.64,0,0,0.0542,0.8873,0
0,0.0877,119.77,0,0,0.014,0.6543,0
0,0.1024,20.63,0,0,0.1014,0.9697,0
0,0.037,31.81,0,0,0.5693,0.9582,0
0,0.0414,114.44,0,0,0.2317,0.8821,0
1,0.0082,51.93,0,0,0.0207,0.8612,0
0,0.1549,25.35,0,0,0.0134,0.8923,0
5,0.8236,19.42,0,1,0.4497,0.1338,1
17,0.5001,1415.33,1,0,0.4747,0.3399,1
5,0.5752,11.71,1,1,0.6783,0.04,1
0,0.1456,1.54,0,0,0.1296,0.6772,0
1,0.212,6.98,0,0,0.1294,0.8624,0
0,0.0785,7.31,0,0,0.0358,0.6951,0
0,0.1881,50.06,0,0,0.3775,0.905,0
0,0.1534,134.86,0,0,0.3547,0.7409,0
1,0.0051,45.69,0,0,0.6239,0.7422,0
1,0.0762,2.35,0,0,0.3278,0.955,0
0,0.1633,10.91,0,0,0.3902,0.9672,0
0,0.0423,6.31,0,0,0.245,0.9727,0
5,0.7132,1517.41,0,1,0.523,0.328,1
0,0.0077,3.17,0,0,0.0365,0.8562,0
1,0.1742,94.28,0,0,0.0039,0.7228,0
0,0.007,30.7,0,0,0.146,0.7589,0
0,0.1058,63.09,0,0,0.2824,0.9191,0
1,0.0685,46.96,0,0,0.0226,0.793,0
0,0.0404,2.49,0,0,0.142,0.8843,0
0,0.0273,0.48,0,0,0.2113,0.8504,0
10,0.7636,83.94,1,0,0.8931,0.045,1
0,0.0317,7.94,0,0,0.0321,0.7811,0
0,0.1365,13.54,0,0,0.3096,0.9932,0
0,0.0566,57.72,0,0,0.1687,0.9107,0
0,0.0025,37.87,0,0,0.1465,0.6513,0
11,0.6095,32.48,1,0,0.6676,0.2454,1
0,0.0324,127.18,0,0,0.1847,0.7774,0
1,0.1934,43.3,0,0,0.4422,0.8384,0
0,0.0784,9.26,0,0,0.1382,0.6406,0
1,0.0415,51.2,0,0,0.0308,0.9842,0
0,0.0355,4.35,0,0,0.0167,0.9355,0
0,0.0847,14.83,0,0,0.1494,0.907,0
1,0.084,6.01,0,0,0.2232,0.9576,0
8,0.7219,79.12,0,1,0.5231,0.0616,1
0,0.1066,30.8,0,0,0.011,0.964,0
5,0.8338,1014.23,1,1,0.8886,0.1947,1
11,0.8594,2178.66,0,1,0.6071,0.5491,1
0,0.0716,11.86,0,0,0.184,0.8273,0
2,0.128,19.77,0,1,0.0615,0.9636,0
0,0.1329,43.82,0,0,0.2663,0.9687,0
0,0.0235,6.92,0,0,0.1517,0.8923,0
0,0.1105,21.34,0,0,0.1455,0.8239,0
1,0.0336,22.34,0,0,0.31,0.972,0
0,0.0012,15.18,0,0,0.1536,0.9471,0
0,0.0179,0.08,0,0,0.0446,0.9535,0
1,0.1378,3.22,0,0,0.0334,0.8041,0
1,0.1256,2.21,0,0,0.3444,0.8978,0
1,0.0359,15.1,0,0,0.0579,0.9072,0
3,0.0641,21.39,0,0,0.1662,0.7995,0
5,0.9251,0.61,0,1,0.9157,0.4916,1
0,0.106,68.02,0,0,0.0662,0.889,0
0,0.0382,48.94,0,0,0.054,0.8869,0
0,0.1046,11.04,0,0,0.0975,0.9768,0
1,0.0343,46.45,0,0,0.0813,0.9083,0
1,0.3468,56.77,0,0,0.2385,0.861,0
3,0.9164,1667.55,1,1,0.7279,0.3364,1
0,0.076,108.25,0,0,0.196,0.9027,0
0,0.0867,7.63,0,0,0.1616,0.9454,0
1,0.026,37.45,0,0,0.3468,0.7655,0
0,0.1872,69.72,0,0,0.0507,0.8775,0
0,0.1576,88.65,0,0,0.2113,0.6518,0
6,0.815,2662.72,0,0,0.5536,0.39,1
0,0.0949,73.47,0,0,0.1878,0.9905,0
0,0.0598,12.71,0,0,0.1413,0.8037,0
0,0.0937,64.76,0,0,0.0043,0.8813,0
1,0.0553,55.08,0,1,0.1921,0.9076,0
8,0.6559,2682.53,0,1,0.5649,0.1724,1
1,0.4698,12.55,0,0,0.1453,0.8286,0
6,0.8302,210.15,1,0,0.7673,0.2091,1
2,0.1465,99.17,0,0,0.4401,0.9563,0
0,0.1388,21.27,0,0,0.0654,0.8307,0
1,0.2447,20.66,0,0,0.1994,0.8305,0
2,0.0313,10.23,0,0,0.1952,0.9531,0
1,0.2582,11.39,0,1,0.1474,0.8194,0
1,0.0255,8.54,0,0,0.0859,0.9851,0
1,0.0919,18.88,0,0,0.0904,0.7394,0
4,0.6531,114.75,1,1,0.6663,0.1807,1
0,0.0241,40.56,0,0,0.2191,0.9798,0
16,0.5777,93.53,0,1,0.9113,0.1029,1
1,0.1307,30.91,0,0,0.0031,0.9939,0
0,0.0119,34.43,0,0,0.0317,0.9582,0
0,0.1845,60.84,0,0,0.2879,0.8681,0
0,0.0858,5.52,0,0,0.2454,0.9921,0
0,0.1018,77.13,0,0,0.4937,0.956,0
1,0.011,6.31,0,0,0.0992,0.7844,0
1,0.0214,10.87,0,0,0.215,0.8717,0
6,0.5772,7.53,0,1,0.5408,0.0594,1
9,0.9082,1113.75,1,0,0.5572,0.3086,1
0,0.0929,11.63,0,0,0.0018,0.9455,0
10,0.7031,2077.91,1,1,0.7912,0.1227,1
0,0.1441,16.79,0,0,0.0967,0.5884,0
0,0.1098,26.66,0,0,0.6869,0.9652,0
1,0.1368,0.18,0,0,0.1128,0.6862,0
0,0.2152,151.65,0,0,0.1774,0.9485,0
1,0.0789,72.71,0,0,0.1507,0.8821,0
6,0.8418,2300.39,1,0,0.7776,0.2558,1
0,0.0771,72.76,0,0,0.2627,0.9099,0
0,0.1643,186.02,0,0,0.004,0.7529,0
0,0.1439,10.89,0,0,0.2169,0.8369,0
12,0.48,2034.2,1,1,0.7468,0.241,1
4,0.729,2688.7,0,1,0.5506,0.0832,1
0,0.0656,3.45,0,0,0.2213,0.6584,0
1,0.3731,76.29,0,0,0.4169,0.9036,0
1,0.0412,14.08,0,0,0.1338,0.9085,0
11,0.7728,2663.85,0,1,0.5258,0.1333,1
0,0.0776,11.77,0,0,0.0342,0.9393,0
1,0.0263,40.66,0,0,0.0415,0.7377,0
0,0.0724,54.63,0,0,0.2369,0.9195,0
1,0.0554,25.83,0,0,0.3599,0.8103,0
2,0.1734,18.33,0,0,0.093,0.878,0
0,0.0468,13.5,0,0,0.1768,0.9596,0
1,0.2925,29.81,0,0,0.2323,0.8175,0
0,0.0336,6.99,0,0,0.1567,0.9367,0
0,0.2421,8.01,0,0,0.4315,0.8977,0
9,0.6815,2315.54,1,1,0.5671,0.0571,1
1,0.0225,0.5,0,0,0.1633,0.8952,0
0,0.0654,15.95,0,0,0.0813,0.5024,0
1,0.0944,20.46,0,0,0.0586,0.8703,0
5,0.9817,17.57,1,1,0.7239,0.068,1
0,0.1773,20.84,0,0,0.2179,0.8876,0
0,0.0439,7.11,0,0,0.2127,0.6244,0
7,0.5692,3475.1,1,1,0.5378,0.2412,1
1,0.1329,134.57,0,0,0.0711,0.9142,0
0,0.0325,1.51,0,0,0.4593,0.9496,0
1,0.046,6.36,0,0,0.1723,0.6058,0
0,0.0406,70.32,0,0,0.0995,0.7916,0
0,0.1688,4.02,0,0,0.0837,0.8624,0
7,0.9452,2449.71,1,1,0.7456,0.1667,1
17,0.7975,1370.38,0,1,0.4485,0.5444,1
15,0.9038,1172.1,1,0,0.3056,0.2575,1
2,0.185,10.45,0,0,0.2369,0.8761,0
13,0.7945,79.86,1,0,0.3974,0.5674,1
2,0.0621,58.34,0,0,0.1326,0.7896,0
0,0.1075,49.34,0,0,0.1419,0.6581,0
0,0.066,19.0,0,0,0.0237,0.9813,0
1,0.1915,18.65,0,1,0.0667,0.6045,0
0,0.0925,9.81,0,0,0.0933,0.9196,0
0,0.1847,2.48,0,0,0.1145,0.7915,0
0,0.056,61.22,0,0,0.0636,0.7806,0
2,0.63,14.54,1,1,0.9009,0.1632,1
1,0.1008,145.93,0,0,0.0937,0.3849,0
9,0.9922,2.48,1,1,0.7955,0.0481,1
0,0.1011,33.97,0,0,0.0064,0.9316,0
0,0.1673,25.59,0,0,0.0487,0.9859,0
2,0.0633,71.82,0,0,0.4604,0.8632,0
0,0.0309,10.19,0,0,0.2355,0.5177,0
20,0.5993,18.76,0,1,0.8824,0.0832,1
0,0.2141,23.12,0,0,0.148,0.7773,0
1,0.0328,0.42,0,0,0.0386,0.7727,0
0,0.0664,49.23,0,0,0.1301,0.8996,0
1,0.0229,133.99,0,0,0.2699,0.8804,0
1,0.0827,40.69,0,0,0.0316,0.9864,0
0,0.0347,23.91,0,0,0.4558,0.4639,0
16,0.6935,1642.0,0,0,0.6134,0.0872,1
0,0.1369,76.53,0,0,0.0081,0.8614,0
1,0.0221,6.38,0,0,0.1833,0.9165,0
1,0.1125,11.51,0,0,0.099,0.9002,0
1,0.0322,27.22,0,0,0.0376,0.7606,0
0,0.1203,2.97,0,0,0.5241,0.7217,0
1,0.1089,32.53,0,0,0.0133,0.9471,0
0,0.1828,9.53,0,0,0.1629,0.924,0
0,0.0516,17.57,0,0,0.0204,0.846,0
0,0.048,18.69,0,0,0.18,0.7539,0
0,0.0238,161.97,0,0,0.2471,0.8753,0
7,0.6338,3.89,1,0,0.47,0.3051,1
1,0.0959,21.93,0,0,0.0271,0.9514,0
1,0.0527,29.54,0,0,0.3577,0.9576,0
0,0.089,60.31,0,0,0.4492,0.947,0
0,0.0716,41.92,0,0,0.0189,0.9604,0
0,0.3547,0.86,0,0,0.0745,0.7345,0
1,0.097,34.87,0,0,0.4323,0.9833,0
0,0.1152,25.79,0,0,0.0567,0.9611,0
8,0.715,1265.53,0,1,0.6834,0.4318,1
11,0.9783,1903.59,0,1,0.638,0.207,1
0,0.0393,50.16,0,0,0.3569,0.7707,0
0,0.0988,18.51,0,0,0.0174,0.8634,0
0,0.0995,56.72,1,0,0.0961,0.7856,0
6,0.8304,2404.26,1,0,0.8132,0.1895,1
0,0.1242,15.37,0,1,0.0796,0.7618,0
0,0.022,160.65,0,0,0.0903,0.7362,0
20,0.6585,43.69,1,0,0.5853,0.6272,1
3,0.0333,19.18,0,0,0.0249,0.8935,0
1,0.2025,44.37,0,0,0.0081,0.972,0
0,0.1327,19.55,0,0,0.2467,0.9034,0
0,0.0443,27.25,0,0,0.0632,0.9835,0
0,0.0408,36.9,0,0,0.138,0.927,0
1,0.2291,37.31,0,0,0.1673,0.6446,0
0,0.2043,0.2,0,1,0.3712,0.8009,0
1,0.0287,6.07,0,0,0.1057,0.7045,0
0,0.1013,63.58,0,0,0.3411,0.7459,0
0,0.1062,35.42,0,0,0.1283,0.8814,0
0,0.1083,0.3,0,0,0.1836,0.9738,0
0,0.0706,14.84,0,0,0.0854,0.937,0
0,0.0198,1.08,0,0,0.2293,0.896,0
1,0.0291,19.62,0,0,0.1778,0.8441,0
0,0.1685,3.29,0,0,0.0178,0.9012,0
0,0.1173,26.01,0,0,0.0214,0.9343,0
0,0.2489,48.62,0,0,0.0235,0.8408,0
0,0.1428,31.78,0,0,0.1575,0.8137,0
0,0.4059,108.6,0,0,0.1914,0.7888,0
0,0.1757,0.96,0,0,0.0566,0.9967,0
0,0.1557,14.03,0,0,0.1355,0.7769,0
0,0.1639,103.6,0,0,0.2596,0.8393,0
0,0.0262,19.11,0,0,0.0451,0.8601,0
1,0.0799,22.12,0,0,0.2239,0.7468,0
7,0.6983,21.76,0,0,0.8995,0.2564,1
2,0.0371,5.11,0,0,0.1915,0.5972,0
0,0.0685,136.36,0,0,0.0755,0.9541,0
0,0.1111,0.7,0,0,0.1255,0.8578,0
1,0.1941,36.73,0,0,0.0712,0.8478,0
0,0.0156,17.86,0,0,0.3212,0.9461,0
1,0.0426,4.86,0,0,0.314,0.59,0
1,0.231,56.07,0,0,0.1749,0.9618,0
0,0.211,46.4,0,0,0.1121,0.9216,0
2,0.0776,5.29,0,0,0.0469,0.8813,0
3,0.0095,50.28,0,0,0.0288,0.9534,0
1,0.0558,7.38,0,0,0.2191,0.8974,0
1,0.142,29.54,0,0,0.0629,0.925,0
0,0.1049,69.24,0,0,0.0461,0.7746,0
0,0.1606,22.72,0,0,0.2617,0.9572,0
9,0.6932,2436.13,1,0,0.6485,0.1875,1
1,0.1763,26.5,0,0,0.1945,0.8817,0
2,0.1018,14.82,0,0,0.0381,0.8104,0
3,0.1774,27.45,0,0,0.2783,0.7966,0
6,0.8972,17.97,0,1,0.8095,0.3986,1
0,0.0617,45.64,0,0,0.2218,0.8523,0
0,0.0389,3.91,0,0,0.1715,0.963,0
0,0.0575,7.37,0,0,0.2325,0.8243,0
1,0.167,26.6,0,0,0.0868,0.6818,0
1,0.2914,0.81,0,0,0.1608,0.7517,0
0,0.0984,28.77,0,0,0.1794,0.88,0
0,0.0653,35.31,0,0,0.0592,0.8899,0
7,0.8977,11.43,0,1,0.5466,0.047,1
11,0.8019,2282.06,1,0,0.6211,0.2756,1
1,0.0619,72.25,0,0,0.4344,0.7707,0
1,0.0734,20.97,0,0,0.1588,0.7444,0
1,0.0329,35.62,0,0,0.0633,0.8907,0
13,0.7335,3266.05,1,1,0.6329,0.0277,1
19,0.8708,16.64,1,0,0.7574,0.0628,1
14,0.8224,1103.89,1,1,0.5969,0.3629,1
0,0.0958,44.34,0,0,0.0251,0.9338,0
0,0.0358,20.08,0,0,0.1091,0.8017,0
0,0.2347,20.18,1,0,0.0093,0.6737,0
0,0.1107,56.87,0,0,0.0446,0.8712,0
1,0.0869,78.8,0,0,0.2,0.7252,0
11,0.7555,2391.49,0,0,0.5717,0.1031,1
0,0.0689,15.82,0,1,0.0557,0.6549,0
0,0.0958,10.62,0,0,0.1314,0.652,0
1,0.0434,66.55,0,0,0.2705,0.775,0
12,0.8983,1473.72,1,0,0.7277,0.1579,1
0,0.0032,19.26,0,0,0.0297,0.9205,0
0,0.0077,15.53,0,0,0.0351,0.9928,0
1,0.1418,72.18,0,0,0.144,0.8304,0
1,0.2052,37.94,0,0,0.1333,0.9156,0
0,0.2006,18.94,0,0,0.1335,0.784,0
9,0.8219,2340.12,1,0,0.7261,0.2281,1
0,0.1932,20.92,0,0,0.2772,0.9137,0
0,0.0655,12.05,0,0,0.081,0.8315,0
0,0.0194,3.58,0,0,0.1391,0.8812,0
0,0.0763,176.73,0,0,0.0777,0.9967,0
1,0.1122,3.05,0,0,0.3541,0.8948,0
0,0.1644,19.88,0,0,0.1592,0.6581,0
2,0.0071,92.99,0,0,0.029,0.8595,0
0,0.1061,28.56,0,1,0.1854,0.9194,0
25,0.9698,2686.0,0,1,0.666,0.1195,1
1,0.1321,32.53,0,0,0.3791,0.8109,0
0,0.1194,31.85,0,0,0.2199,0.844,0
7,0.7802,2568.09,1,0,0.7251,0.2587,1
0,0.2573,25.4,0,0,0.2455,0.9699,0
1,0.024,0.0,0,0,0.1386,0.9771,0
0,0.1082,42.37,0,0,0.2325,0.8888,0
7,0.6687,1582.79,1,0,0.6964,0.3177,1
0,0.1307,19.2,0,0,0.1261,0.8894,0
0,0.0807,84.69,0,0,0.0894,0.9265,0
0,0.072,8.86,0,0,0.298,0.9499,0
2,0.0101,17.48,0,0,0.1089,0.947,0
1,0.0884,19.04,0,0,0.0249,0.7544,0
10,0.792,2900.54,1,0,0.5576,0.5568,1
9,0.6737,78.96,1,0,0.8243,0.2632,1
1,0.109,13.61,0,0,0.0963,0.85,0
1,0.1196,37.18,0,0,0.1784,0.65,0
0,0.2031,25.67,0,0,0.2015,0.8151,0
0,0.0698,30.22,0,0,0.4424,0.9188,0
0,0.1407,5.79,0,0,0.1351,0.9556,0
7,0.335,3333.98,1,1,0.3611,0.6292,1
0,0.091,1.93,0,0,0.1613,0.741,0
0,0.069,18.23,0,0,0.0462,0.8853,0
0,0.0808,28.3,0,0,0.0716,0.7991,0
0,0.0713,15.51,0,0,0.1931,0.8094,0
0,0.0676,8.44,0,0,0.3503,0.6421,0
0,0.0854,52.22,0,0,0.1441,0.9916,0
0,0.0825,3.6,0,0,0.0953,0.9149,0
1,0.0844,61.18,0,0,0.1358,0.7002,0
12,0.7215,29.11,1,0,0.7877,0.0594,1
9,0.7581,2578.39,1,1,0.8487,0.1123,1
1,0.0932,21.68,0,0,0.0842,0.8294,0
0,0.0776,106.91,0,0,0.3797,0.785,0
1,0.0459,43.81,1,0,0.2924,0.9278,0
0,0.0227,33.32,0,0,0.1392,0.8258,0
0,0.0296,3.94,0,0,0.5777,0.6628,0
0,0.0218,18.13,0,0,0.398,0.9577,0
0,0.0648,65.01,0,0,0.4342,0.7119,0
1,0.0567,3.09,0,0,0.1857,0.9495,0
0,0.1015,9.28,0,0,0.0231,0.9656,0
0,0.2053,4.57,0,0,0.1514,0.6478,0
1,0.2137,43.08,0,1,0.0793,0.8785,0
21,0.8123,2068.65,0,0,0.6228,0.3584,1
1,0.2111,34.15,0,0,0.1809,0.7751,0
1,0.047,35.89,0,0,0.0885,0.843,0
1,0.0397,44.06,0,0,0.0777,0.868,0
0,0.0635,51.73,0,0,0.169,0.7084,0
1,0.0538,24.99,0,0,0.1586,0.8518,0
0,0.1788,12.62,0,0,0.3835,0.9507,0
12,0.8631,2404.08,1,1,0.7734,0.3907,1
0,0.0369,1.46,0,0,0.25,0.7504,0
0,0.1621,55.3,0,0,0.164,0.6464,0
0,0.1632,57.28,0,0,0.0832,0.9736,0
1,0.0649,10.59,0,0,0.3685,0.7326,0
0,0.1944,80.8,0,0,0.0105,0.7195,0
6,0.8178,2365.24,0,0,0.6385,0.1028,1
0,0.1033,158.78,0,0,0.046,0.8825,0
0,0.0589,11.92,0,0,0.0815,0.7879,0
0,0.1028,0.68,0,0,0.0182,0.8894,0
6,0.8329,3285.57,0,0,0.4159,0.2473,1
1,0.3909,47.7,0,0,0.0403,0.5731,0
1,0.033,50.96,0,0,0.2437,0.9537,0
0,0.0999,6.8,0,0,0.2393,0.8734,0
1,0.0941,10.26,0,0,0.3644,0.9221,0
0,0.0297,69.32,0,0,0.2527,0.5934,0
0,0.1256,6.16,1,0,0.0337,0.8181,0
0,0.0793,7.25,0,0,0.0742,0.9374,0
3,0.1679,6.12,0,0,0.0996,0.7359,0
0,0.1133,15.68,0,0,0.0449,0.6226,0
0,0.0654,8.08,0,0,0.2747,0.7381,0
0,0.1129,143.86,0,0,0.5949,0.5662,0
1,0.0878,8.66,0,0,0.1428,0.9447,0
0,0.2526,68.33,0,0,0.1471,0.7797,0
0,0.2153,68.8,0,0,0.1453,0.9267,0
0,0.1754,2.16,0,0,0.4457,0.8136,0
11,0.9694,2381.62,1,0,0.8093,0.1575,1
2,0.1109,8.08,0,0,0.2417,0.8849,0
0,0.3246,49.93,0,0,0.4529,0.7952,0
7,0.66,2645.64,1,0,0.8116,0.2189,1
0,0.1704,11.1,0,0,0.0691,0.9621,0
1,0.0379,30.3,0,0,0.2141,0.6301,0
0,0.0371,4.02,0,0,0.0961,0.936,0
1,0.0973,38.61,0,0,0.2816,0.7589,0
0,0.082,19.98,0,0,0.2445,0.6496,0
0,0.1046,6.73,0,0,0.1603,0.8105,0
0,0.0091,12.37,0,0,0.1433,0.7422,0
0,0.0061,59.71,0,0,0.2891,0.9709,0
0,0.0601,29.49,0,0,0.0933,0.8372,0
0,0.1509,18.23,0,0,0.1127,0.935,0
0,0.0519,35.29,0,0,0.0343,0.9942,0
0,0.0291,3.2,0,0,0.212,0.7991,0
2,0.1466,23.57,0,0,0.0412,0.8157,0
1,0.0363,7.49,0,0,0.0904,0.8726,0
0,0.1245,7.43,0,0,0.0582,0.7125,0
1,0.1538,4.12,0,0,0.1472,0.9232,0
1,0.1306,40.5,0,0,0.3095,0.7876,0
10,0.4655,2378.95,1,1,0.6094,0.0671,1
0,0.1228,9.4,0,0,0.0059,0.9591,0
0,0.0759,32.86,0,0,0.5669,0.9114,0
0,0.0112,15.94,0,0,0.207,0.976,0
0,0.1946,20.8,0,0,0.1381,0.7859,0
0,0.0138,8.51,0,0,0.5068,0.7863,0
0,0.1215,35.87,0,0,0.1425,0.9,0
0,0.4586,16.95,0,0,0.2627,0.907,0
6,0.7842,101.47,1,1,0.5264,0.3442,1
2,0.1051,78.86,0,0,0.0393,0.9471,0
1,0.0359,8.77,0,0,0.1986,0.8958,0
0,0.1084,4.51,0,0,0.1487,0.8531,0
0,0.0177,71.21,0,0,0.2541,0.8648,0
1,0.138,43.1,1,0,0.1064,0.6743,0
1,0.0173,27.88,0,0,0.1194,0.7069,0
0,0.2928,2.01,0,0,0.129,0.8785,0
1,0.0577,21.81,0,0,0.0742,0.9605,0
2,0.0427,53.49,0,0,0.3053,0.9601,0
0,0.1135,32.97,0,0,0.1518,0.6726,0
1,0.0402,14.7,0,0,0.0324,0.9231,0
0,0.0606,37.94,0,0,0.1013,0.9075,0
1,0.1083,18.21,0,0,0.3252,0.8376,0
9,0.756,2508.49,1,0,0.6027,0.412,1
1,0.2046,38.32,0,0,0.3053,0.9251,0
0,0.0682,300.0,0,0,0.0689,0.7537,0
0,0.095,58.21,0,0,0.3123,0.9701,0
0,0.102,6.84,0,0,0.0102,0.7857,0
0,0.0623,3.29,0,0,0.1347,0.5115,0
0,0.1072,39.21,0,0,0.1139,0.6895,0
0,0.0281,25.5,0,0,0.0296,0.9791,0
1,0.0784,36.38,0,0,0.0926,0.9034,0
0,0.3306,0.92,0,0,0.0289,0.8542,0
5,0.9277,2438.99,1,0,0.8478,0.0973,1
1,0.1226,68.57,0,0,0.006,0.7728,0
0,0.1726,33.95,0,0,0.2065,0.9678,0
0,0.2201,41.75,0,0,0.2696,0.7708,0
0,0.0165,38.3,0,0,0.2444,0.8985,0
0,0.0249,7.29,0,0,0.0062,0.8547,0
0,0.0177,21.25,0,0,0.4009,0.9589,0
0,0.0103,28.24,0,0,0.1049,0.7841,0
15,0.7575,3218.26,1,0,0.4876,0.1574,1
0,0.1755,19.62,0,0,0.1247,0.7166,0
0,0.1295,26.3,0,0,0.1499,0.6265,0
0,0.0434,19.68,0,0,0.0589,0.7662,0
